-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0,1,1,1,1,1,2,-1
-1,64,65,33,33,33,33,34,-1
-1,-1,-1,64,65,33,33,34,-1
-1,-1,-1,-1,-1,32,33,34,-1
-1,3,-1,-1,-1,32,33,66,-1
-1,32,1,2,-1,32,34,-1,-1
-1,32,33,34,-1,64,66,-1,-1
-1,32,33,34,-1,-1,-1,-1,-1
-1,32,33,33,2,-1,-1,-1,-1
-1,227,228,229,256,224,-1,-1,-1
-1,32,33,33,33,34,-1,-1,-1
-1,64,65,65,65,65,98,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0,2,-1,-1,-1,96,2,-1
-1,32,33,98,-1,-1,-1,35,-1
-1,32,34,-1,-1,-1,-1,35,-1
-1,64,65,1,1,1,1,34,-1
-1,-1,-1,64,65,65,33,34,-1
-1,-1,-1,-1,-1,-1,32,34,-1
-1,-1,-1,-1,-1,-1,64,34,-1
-1,-1,-1,-1,-1,-1,-1,64,-1
-1,3,-1,-1,-1,-1,-1,-1,-1
-1,35,-1,-1,-1,-1,-1,-1,-1
-1,32,2,-1,-1,-1,-1,-1,-1
-1,32,33,1,1,2,-1,-1,-1
-1,32,33,33,33,33,2,-1,-1
-1,32,33,33,33,33,65,98,-1
-1,64,65,33,33,66,-1,-1,-1
-1,-1,-1,32,34,-1,-1,-1,-1
-1,-1,-1,64,34,-1,-1,-1,-1
-1,-1,-1,-1,32,97,97,98,-1
-1,-1,-1,-1,35,-1,-1,-1,-1
-1,-1,-1,-1,67,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0,1,2,-1,-1,-1,-1
-1,0,33,33,34,-1,3,-1,-1
-1,32,33,33,65,1,33,2,-1
-1,32,33,66,-1,64,33,34,-1
-1,64,66,-1,-1,-1,64,66,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1
