-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,97,98,-1
-1,32,33,193,33,34,-1,-1,-1
-1,32,224,225,226,34,-1,-1,-1
-1,32,65,65,33,33,1,1,-1
-1,35,-1,-1,64,33,33,-1,-1
-1,66,-1,-1,-1,32,-1,-1,-1
-1,-1,-1,-1,-1,32,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0,1,-1,-1,-1,-1,-1,-1
-1,32,33,33,-1,-1,-1,-1,-1
-1,32,195,196,197,33,33,-1,-1
-1,32,33,33,33,33,33,34,-1
-1,32,33,33,33,33,33,34,-1
-1,32,33,33,33,33,33,34,-1
-1,32,33,33,198,196,199,34,-1
-1,32,33,33,33,33,33,34,-1
-1,64,65,65,65,65,65,66,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0,1,1,1,1,1,2,-1
-1,32,33,33,33,33,33,34,-1
-1,32,33,33,33,33,33,34,-1
-1,32,33,33,33,33,33,34,-1
-1,32,33,33,33,33,33,34,-1
-1,32,33,33,33,33,33,34,-1
-1,32,33,33,33,33,33,34,-1
-1,32,33,33,33,33,33,34,-1
-1,32,33,33,33,33,33,34,-1
